"","logFC","logCPM","LR","PValue","FDR"
"SMPDL3A",-0.222017377617927,5.19873162879794,6.31914604462759,0.0119441136357042,0.0506355186917851
"LCN12",0.267185729043886,1.13579981076568,6.31793041495575,0.0119523048806877,0.0506355186917851
"ITPKB",-0.127508374104845,6.47879789159262,6.31728235219228,0.0119566740619183,0.0506355186917851
"SAMD5",0.323110650702321,4.72939548124457,6.31727453577048,0.0119567267695447,0.0506355186917851
"MSH2",0.100227022869473,4.74332058927734,6.31707385101708,0.0119580801069084,0.0506355186917851
"CHODL",0.394355952089015,2.04380774876889,6.31694400096922,0.0119589558472886,0.0506355186917851
"FAM189B",0.104192326190861,5.21304290750722,6.316160694789,0.0119642400522961,0.0506355186917851
"CDC27",0.0739067495475923,5.5642700870157,6.31582165314109,0.0119665279800274,0.0506355186917851
"ASPH",0.170692727890232,6.03038042880103,6.31563076919451,0.011967816304637,0.0506355186917851
"FUT10",-0.152863138552742,2.30680951368336,6.31476318743006,0.0119736736311626,0.0506468238189638
"CDK5",0.102695157850093,4.20995783241974,6.3100826436887,0.0120053243259751,0.0507548057161529
"MAP1LC3A",0.196887219824503,5.00888616103709,6.31004393577899,0.0120055864338648,0.0507548057161529
"GBE1",0.120814286912059,4.8149743182665,6.30930882250556,0.0120105653174778,0.0507623574024179
"SKAP2",0.134951519292412,5.1584679210007,6.30600230567194,0.0120329864158957,0.0508310124971134
"DNMT1",0.105364626629613,5.28195890451023,6.3055959008968,0.0120357451632299,0.0508310124971134
"GORASP2",0.0999430174562175,6.98738926321165,6.30549942868308,0.0120364001290334,0.0508310124971134
"RNF25",0.0616354864883329,4.65352289571321,6.30436012944324,0.0120441377891438,0.0508501834432784
"ADAMTS17",-0.175644206458861,1.61490777173289,6.30361676730013,0.0120491891582826,0.0508548074650901
"C11orf54",-0.132577153658228,5.73508977281693,6.30325770929511,0.0120516298445572,0.0508548074650901
"GTF2IRD2B",-0.107332323322903,2.90920295256748,6.30089768876582,0.0120676846564118,0.0509090437879933
"C2orf76",0.118253113203379,3.22098334875754,6.30027026130603,0.0120719566319928,0.0509135571481927
"EVC",-0.141705963819765,5.10901020835992,6.29943969817776,0.0120776140896744,0.0509139948254052
"SYF2",0.0872699629285823,5.86457049169345,6.299314858164,0.0120784646843666,0.0509139948254052
"MADCAM1",0.324051810589778,-0.462503258194872,6.29649102334139,0.01209772126518,0.0509772170318832
"SLC38A6",0.0960426181848796,2.84108470333512,6.29610291462882,0.0121003703590163,0.0509772170318832
"HAX1",0.0838815677119194,6.30851990887406,6.29570582028921,0.0121030814022238,0.0509772170318832
"FKBP3",0.0945759879728816,6.05927503365275,6.29351078288548,0.0121180786249267,0.0510268670911903
"ATXN1L",-0.093502319087846,5.37981739608217,6.2918801615366,0.0121292319250596,0.05106030913647
"LOC153684",-0.247614575835243,2.11619139784416,6.29102888187458,0.0121350587880489,0.0510676986455422
"OPHN1",-0.202218111648268,5.40498309872327,6.29068536853333,0.0121374108919185,0.0510676986455422
"SOWAHD",0.275948688772231,-1.17572773047178,6.28976322014768,0.0121437273405005,0.0510807578608355
"DLGAP1",-0.348469496505078,4.01460996932423,6.28797770749492,0.0121559671828314,0.0511187194411582
"AGAP2",0.200923525143664,1.49303019954969,6.28268829786771,0.012192300962449,0.0512579548659279
"OXGR1",-0.651412301624363,1.01671889655032,6.27833323454519,0.0122223002950231,0.0513624784209318
"CISD3",0.120690253389487,5.71890259304276,6.278141352327,0.0122236237952708,0.0513624784209318
"IFIT1",0.366505497058985,4.10985848571626,6.27639709610628,0.0122356614891542,0.0513994762688382
"DNMT3A",0.140712596735905,5.11012620171644,6.27508469964215,0.0122447268021818,0.0514239715147095
"CTSS",0.21060286051123,5.26302094817196,6.27255698573236,0.0122622063052572,0.0514837814242378
"DR1",0.0754103750233197,5.94210626502038,6.26737418757133,0.0122981262967208,0.0516209630722968
"RASAL3",0.22070499375042,2.54867685684243,6.26263042205778,0.0123310982623782,0.0517422778464717
"ZNF880",0.134425811074321,4.39159647451811,6.26209130385712,0.012334851193842,0.0517422778464717
"LIPH",-0.213412270756147,5.4111473575616,6.26179521983511,0.0123369128050735,0.0517422778464717
"DNAJC12",0.319847885776226,3.5316556409734,6.26134545931717,0.0123400451316868,0.0517422778464717
"TMEM92",0.577028881885293,0.0290031887735653,6.25882617054003,0.0123576056589524,0.0518022488735414
"ADAMTS9",-0.253869732536436,3.7595736695576,6.25660607688314,0.012373101946735,0.0518535374151521
"TRIB1",0.328905173964767,8.04713437656519,6.25576505348795,0.0123789775153449,0.0518644907757534
"EIF4G3",0.0906238853111424,6.31170152253205,6.25274927923644,0.0124000699346798,0.0519269144311052
"NEFL",-0.654355451856749,1.78792508463005,6.25270092395141,0.0124004084336419,0.0519269144311052
"ARHGAP33",0.236541517543508,3.27793284067594,6.24397477574473,0.0124616493323427,0.052169622007438
"LINC00261",-0.664739167402107,1.6472492750413,6.23911854686747,0.0124958652832765,0.0522990939731763
"CKLF",0.143010565768124,1.77070218817779,6.23291708260757,0.01253969986003,0.052468744151178
"GPSM1",0.152560564633726,4.84676674619282,6.23217646441958,0.0125449454136806,0.052476882945941
"PTPN22",0.232514280797169,0.643883174604898,6.22482512319471,0.0125971349531691,0.0526689319576061
"YTHDF2",0.0703747055090587,6.05996805056885,6.22448686286313,0.0125995417342253,0.0526689319576061
"PAX9",-0.230767257241909,3.68090363263497,6.22431095549092,0.012600793532499,0.0526689319576061
"ZNF200",0.106844475879195,3.15707747355198,6.22316624355989,0.0126089426944041,0.0526808868146348
"BEND6",-0.185504171800968,1.11811035450882,6.2229784365922,0.0126102802022956,0.0526808868146348
"C8orf44",0.165412160376102,1.77857861198211,6.21860065246307,0.0126414988789062,0.0527974342460227
"CEP131",0.123341080525221,4.01449942304202,6.21687898417048,0.0126537981180765,0.0528349238648676
"RNF224",0.301698337476541,-0.0827898925880262,6.21342487969753,0.0126785106157563,0.0529242107614927
"FAM149B1",0.0918481162437275,4.8269931955121,6.21295771578119,0.012681856759915,0.0529242841161806
"SIAH1",0.10549977730132,3.94100742863308,6.20847025613651,0.0127140452480054,0.0530446915358926
"RAP2C.AS1",-0.126364284594333,0.645972483692989,6.19630788583657,0.0128017085949965,0.0533846347215687
"DDIT4L",-0.43141161896488,1.28569362531704,6.19623445334497,0.0128022397605875,0.0533846347215687
"HLA.DOA",0.19713922029786,4.37754483727302,6.19488838534903,0.0128119804046575,0.053411245001063
"SCYL2",0.0812391998579782,5.96309882125481,6.19351045114101,0.0128219595340677,0.0534161495578041
"UNC79",-0.172342299692102,-0.281328091693859,6.19335422712896,0.0128230914271603,0.0534161495578041
"TP53INP1",0.184820255969179,7.54655639316541,6.19333435697888,0.0128232354001345,0.0534161495578041
"F2RL3",0.368536085383576,1.8699932966728,6.19073679869979,0.0128420708174007,0.053479673544248
"ISYNA1",0.1795826984009,4.93023322308051,6.1903039635182,0.0128452121550618,0.053479673544248
"DYNLL2",-0.0855742806641799,8.03527537035748,6.1884543674376,0.0128586446544863,0.0535215837712911
"STARD13",-0.157576982061347,4.47279316476081,6.18646746851141,0.0128730903868584,0.0535676883410228
"UBE2I",0.0878523099427655,6.64592988288941,6.18561618688429,0.0128792847261411,0.0535685622507519
"NFU1",0.109087781669984,4.98216291800756,6.18551261371275,0.0128800385839387,0.0535685622507519
"ALDH7A1",-0.165740299248951,7.12975025532118,6.18434563161406,0.0128885356033524,0.0535765557300377
"GRIN2D",0.326678149355476,0.748002103419243,6.18432309855956,0.0128886997275091,0.0535765557300377
"RARRES2",-0.207873840547479,5.48410257254766,6.18351512382708,0.0128945861980656,0.0535870153029907
"CEP350",0.0884695850558743,5.571934546342,6.18161563200201,0.0129084357634493,0.0536305536030426
"ZBTB4",-0.105653685569183,7.25860743670754,6.18021636374866,0.012918647880477,0.0536589606320752
"CXCL3",-0.567709752711864,1.20545639817031,6.17975117962339,0.0129220447186738,0.0536590522399879
"HLA.DRB6",0.291895354197123,3.5648485877602,6.17835504472703,0.0129322450002728,0.0536726924010814
"TCAP",-0.856423431632323,4.94551769088266,6.17822205179243,0.0129332170897217,0.0536726924010814
"NUDT19",0.0966364507586358,5.27566033912841,6.17754974799965,0.0129381323306512,0.0536726924010814
"BIN2",0.21910629661387,1.99482263700338,6.17745405888763,0.0129388320737953,0.0536726924010814
"TANK",0.0920146841826536,4.64265465153082,6.17693951966322,0.0129425953976809,0.0536743001625263
"NEU3",0.170581870665973,5.0315267054713,6.1760588185935,0.0129490394290757,0.0536870213617482
"SNRPN",0.13392976586143,7.5255209798848,6.17529841361369,0.0129546059148791,0.0536960985522882
"BHLHE40",0.292507485893644,7.27546228131464,6.17483019838801,0.0129580346716669,0.0536963125565557
"ATP8A2",0.616345555675525,4.15600268289149,6.17148899793227,0.0129825294966843,0.0537837985923086
"GAB1",0.120590384357652,4.26274945088904,6.16808818273316,0.0130075102459872,0.0538625303175126
"UBE4B",-0.0757331785899927,6.25436979688573,6.16778225621252,0.0130097598556909,0.0538625303175126
"SGCG",-0.454178522124635,0.213424043300612,6.16751889437086,0.0130116967892809,0.0538625303175126
"KAT2B",-0.147795136376532,5.31650574437621,6.16653032905128,0.013018969984131,0.0538769591817784
"FAM89B",0.0992706117077339,4.98493521263855,6.16612417803984,0.0130219593795959,0.0538769591817784
"ITGB8",-0.205298123440291,4.7838739586489,6.16450543004913,0.013033880871196,0.0539122543839794
"MFSD4B",-0.133731145559715,2.43052172284144,6.16208063957936,0.0130517595669313,0.0539660893630603
"TESMIN",0.140723146568422,3.61238531173643,6.16181980787502,0.0130536842572535,0.0539660893630603
"PCAT7",0.269105835631185,1.5110551751953,6.15960767360139,0.0130700194429373,0.0540195760703672
"TTC12",-0.150675604925252,4.79961666267674,6.15814526570915,0.0130808299190659,0.0540409720684763
"UCHL5",0.0894281648426535,5.24955435498311,6.15798789296247,0.013081993804501,0.0540409720684763
"TMEM56",0.207584603307087,4.90051425894575,6.15536769668216,0.0131013877033322,0.0541070297358393
"CDH2",0.446385616259125,2.29775449855484,6.15382674234411,0.0131128071806745,0.0541401283232213
"MYH15",0.346940478702672,0.979377624262594,6.1519104322158,0.0131270225656868,0.054184750465841
"RPLP1",0.1191940158634,10.7576513908391,6.14907563274602,0.0131480804580668,0.0542575861103717
"ZC3H3",0.12805786083857,4.83663600193006,6.14827218338277,0.0131540550778922,0.0542670613619138
"XPO7",-0.0978257252802904,6.04403886125138,6.14784906293042,0.0131572026132187,0.0542670613619138
"TCF7",-0.204925286026045,3.57793222159867,6.14596948978846,0.0131711938635627,0.0542785338964348
"GNPDA1",0.104407821944501,5.5933547950433,6.1455147642165,0.0131745810673931,0.0542785338964348
"SARAF",-0.158233865525524,8.88814523553453,6.145449802504,0.0131750650335837,0.0542785338964348
"KIAA0513",-0.188542748665153,4.81218685406155,6.14527392384718,0.01317637542519,0.0542785338964348
"MINA",0.0863317873367943,5.03193165771166,6.14518300359487,0.0131770528830339,0.0542785338964348
"PTPRC",0.250981391417206,4.52890676058721,6.14359768412362,0.0131888710484952,0.0543032856415676
"TANC1",0.163318159332004,6.0590866044841,6.14306000780306,0.0131928817670509,0.0543032856415676
"NOL4",0.546756977898459,2.46504132628911,6.14300291713948,0.0131933077002123,0.0543032856415676
"PRRT3",0.193012314237178,4.19821959194387,6.13912992337765,0.0132222357683459,0.0544082683014232
"TSACC",0.211810488551353,-0.56889679724022,6.13850114954482,0.0132269383395463,0.0544135367655334
"SUDS3",0.0743545763485189,6.20519898204254,6.13613865652712,0.0132446226923531,0.0544721936907437
"MOK",0.154136199183031,2.75905194097591,6.13384569412284,0.0132618098239633,0.0545240840169971
"RAB21",0.085082239006727,6.34154943404988,6.13354066567061,0.0132640979231286,0.0545240840169971
"GHDC",-0.152852962594036,6.24059102150752,6.1320562086118,0.0132752390241828,0.0545557768117099
"HTR7",0.210052774160042,-0.998072558436333,6.13100254758785,0.0132831527663052,0.0545741935359825
"ARSB",-0.117990402568765,3.87630402348407,6.13029169595274,0.0132884945065865,0.0545820363355012
"SEL1L",-0.164879589181048,8.31897387216581,6.12757331964974,0.0133089423017048,0.0546343646107251
"TTC26",0.103758014383197,3.25542479414083,6.12748634794303,0.0133095970421118,0.0546343646107251
"ZBTB41",0.0936803821863194,4.90644207157394,6.12722792819562,0.0133115426730785,0.0546343646107251
"GK",0.134083835798615,2.38062261559806,6.12654099706538,0.0133167159695167,0.0546414926233073
"ALS2CL",0.23318454125454,3.00751651420279,6.12484071435802,0.013329529736321,0.0546799594446603
"RSPO1",-0.25942688939287,0.974682327349225,6.12407596337403,0.0133352972288552,0.0546895088828472
"WDR5B",0.116714824245819,4.0929196384325,6.1200607074729,0.0133656210595384,0.0547997356489582
"CYP20A1",-0.0926450036336772,5.42730602563323,6.11791185414845,0.0133818786485237,0.0548522481339331
"PCBP4",0.0969988761332862,5.36679862720688,6.11569000654094,0.0133987098743329,0.0549022359829687
"PSMC6",0.0779826882246259,5.8138083899884,6.11539058708675,0.0134009797389875,0.0549022359829687
"TPD52L1",-0.155224670620059,5.70887956504344,6.11295734338211,0.0134194405513867,0.0549637055041343
"HTRA2",0.0883930480553813,4.43327056792244,6.11174438356548,0.0134286529394768,0.0549872731747826
"ZCCHC8",0.10488733554035,4.46721848549531,6.10694425959713,0.0134651735560826,0.0551226208912752
"GLB1L3",-0.439315719697158,5.70538286079119,6.1027057968206,0.0134975058137932,0.0552317110680825
"MTSS1",0.167501622621631,4.77293279078597,6.10254039930334,0.0134987691327402,0.0552317110680825
"MEMO1",0.128340613436156,2.08229811425996,6.10120852668527,0.0135089465113017,0.0552453715029449
"NR1I3",0.197691986246217,-1.27309557147783,6.10096330735712,0.0135108211916218,0.0552453715029449
"C22orf23",-0.184783055709608,1.12002687944494,6.10073962822065,0.013512531432387,0.0552453715029449
"CCR1",0.228911589527215,1.61388997208823,6.09947186191062,0.0135222289252525,0.0552619895833986
"IFT140",0.179850938018382,5.27031438552914,6.09929958614481,0.0135235472622015,0.0552619895833986
"LINC00885",0.29372088859367,0.748670039359655,6.09714005400923,0.0135400842581653,0.055297038606633
"PRRG4",-0.197880140770518,4.58661130218948,6.09679852887638,0.0135427014506944,0.055297038606633
"PPP3CA",0.178211389392697,9.08162713125105,6.09670077546508,0.0135434506553042,0.055297038606633
"EMP3",-0.167608723792349,3.72550829473471,6.09636354972787,0.01354603555804,0.055297038606633
"PJA2",-0.0911504135820863,7.53772735853015,6.09468311664378,0.0135589239796406,0.0553354443727632
"ZNF835",-0.294806824231348,0.842224456836468,6.08639115731916,0.0136227057448011,0.0555814784045001
"OPLAH",0.175887061124565,5.15432485884218,6.08476046247677,0.0136352853191187,0.0556185317018953
"PAFAH2",-0.104438150794461,5.13621524108893,6.08349583022766,0.0136450492233616,0.0556314485781864
"SWAP70",0.113679843912644,5.67428454491559,6.08344398621085,0.0136454496512533,0.0556314485781864
"FAM120C",0.120081111572158,3.66690403216194,6.08255805706656,0.0136522941748712,0.0556450852039096
"XRN1",0.0941571967187092,5.7438867555704,6.08156689389935,0.0136599559023872,0.0556517186496894
"WDR7",0.12003279081723,5.03444563533567,6.08144197033889,0.0136609218798577,0.0556517186496894
"NME3",0.0990771864513433,6.62604416290375,6.0801308901508,0.0136710641099791,0.0556787703249661
"SOX9",-0.231197421773178,7.12949605550552,6.07921665513157,0.0136781410155395,0.0556933270543093
"PSMA5",0.0931356368981195,6.33050154495394,6.07815042957296,0.0136863992086609,0.0557126849507701
"LOC101928118",0.237951529742958,-0.709091900412009,6.07625155543684,0.0137011191825527,0.0557464122192148
"ARSG",-0.194040965967957,3.06023390961262,6.07617708703344,0.0137016967894775,0.0557464122192148
"PRRC1",0.0889409514832756,6.75207302159293,6.0741374868723,0.0137175264909084,0.0557965390650919
"GLG1",-0.108524331200205,7.89750982020601,6.07366356547911,0.0137212073721196,0.0557968375157544
"PTGES3L",-0.182943473361327,0.482011874614049,6.07302062940164,0.0137262025908818,0.0557968375157544
"MSX1",0.229479137537922,2.22013519358728,6.07277292902495,0.0137281275699139,0.0557968375157544
"SLC8B1",-0.108000904749057,5.32390453660642,6.06947791880214,0.0137537608488606,0.0558686072175297
"TMEM27",0.184457212891916,1.13952664823242,6.06946589720513,0.0137538544600362,0.0558686072175297
"CBFA2T3",-0.206143496982307,4.15069188783524,6.06914841927357,0.0137563268714861,0.0558686072175297
"OSBPL7",-0.168446292219261,4.29772228778279,6.06827346542178,0.0137631430845093,0.0558820160990035
"PLEKHA6",-0.168817746318875,5.82348538007855,6.06763802102171,0.0137680956083522,0.0558878529928004
"ZNF208",0.411288181004787,-0.577718314587127,6.06459193564598,0.0137918616441485,0.0559555174635675
"CHD7",-0.14062102544262,4.54559763914977,6.06435025444318,0.0137937490848171,0.0559555174635675
"SAMHD1",0.155465545347928,5.7010238276658,6.0638674241136,0.0137975206065388,0.0559555174635675
"SRSF9",0.0863826252454509,6.58503803398235,6.06369832218948,0.0137988417594118,0.0559555174635675
"TUBB6",-0.167571738822087,5.37859290369206,6.0615502427421,0.0138156355205548,0.0560093331914384
"PART1",-0.261330873562191,6.51620071394403,6.05955994809796,0.0138312144799724,0.0560253858323981
"VKORC1L1",0.0791501286464542,6.14094679718952,6.05924082273918,0.0138337141027985,0.0560253858323981
"NAP1L5",-0.184896144884867,3.21676300187735,6.05914047976154,0.0138345001582956,0.0560253858323981
"ELP3",-0.122969749271927,5.05374084518992,6.05910313404112,0.0138347927247192,0.0560253858323981
"STT3A",-0.107504292188545,8.07544340962355,6.05812725787547,0.0138424399964865,0.0560253858323981
"HRAT92",0.300516083555602,1.52996934110909,6.05799711241133,0.0138434601857531,0.0560253858323981
"WBSCR22",0.0742532183333514,6.37842964092459,6.05789503143072,0.0138442604361945,0.0560253858323981
"NR1H3",-0.106174784505103,4.27120227711642,6.05689966799952,0.0138520659518622,0.0560427095762364
"NOP16",0.119769959547514,4.18097635490597,6.05594360230842,0.0138595675622786,0.0560587952786136
"STAB1",0.195422199523582,4.97478792430248,6.05258015226724,0.0138859915437112,0.0561385697097333
"ATP11A",0.284833943632041,6.0714307413372,6.05253433316841,0.0138863518659359,0.0561385697097333
"APPL2",0.121055497391499,6.67815743888957,6.04773724569347,0.0139241295208953,0.0562769850997038
"NUDT1",0.11848319589257,3.1252300174702,6.04712036861727,0.0139289951705788,0.0562823438912842
"TMCC1",0.112586165472061,5.57585482224637,6.04451987748388,0.0139495259159369,0.0563509812152939
"EIF5A2",0.202679605052844,2.32375231013891,6.04345562796777,0.0139579370873137,0.0563706374621002
"AIMP2",0.110340137282567,4.40259623930789,6.04223606625732,0.0139675821664452,0.0563952657304416
"REEP2",-0.176305136457011,2.7248989035012,6.03836115340391,0.0139982730025036,0.0565048339019567
"SLC16A10",-0.2657787734735,2.21710666084866,6.03543517705896,0.0140214938585357,0.0565842011042432
"ACOX3",-0.14215122424115,5.23610187339657,6.03185253879553,0.0140499800346712,0.0566847710102187
"COBL",-0.179245690046541,6.595560421001,6.03108316008257,0.0140561052607764,0.0566931827376974
"USP14",-0.113290540742688,6.60419522481866,6.03069504403567,0.0140591961971535,0.0566931827376974
"CREB1",0.0619894947831185,5.61745179495473,6.02037615174063,0.0141416323219582,0.0570111445028235
"ABCA2",0.136076270453909,6.70225856833789,6.01967583727901,0.0141472450234512,0.0570193145431872
"VPS33B",-0.0745696438862424,4.35874273667006,6.01724588304751,0.0141667377821409,0.05708340870148
"CD99L2",-0.10909232565894,5.74324720667981,6.01622156276366,0.0141749630172763,0.0571020805611078
"NUDT14",0.139790302891162,4.94270655508546,6.01556852197609,0.0141802094636751,0.0571087463202722
"LBR",0.158656729362251,5.79369810798708,6.01509267200413,0.0141840336401225,0.0571096821671178
"EIF4G2",0.066945637231161,9.64246469013179,6.01145000759604,0.0142133431551238,0.0572132040927769
"LONRF1",-0.16426648139486,4.76153394905042,6.01009123180989,0.0142242920564821,0.0572427850412719
"TFDP1",0.0950478085063494,6.14912256781178,6.00841927521694,0.0142377764543275,0.0572825520303156
"PRDM6",-0.234159246434919,2.08807620737807,6.00722657968311,0.0142474036308077,0.0572939276228602
"SMAP2",0.10084439761327,5.90814401123375,6.00708675736581,0.0142485326844746,0.0572939276228602
"ANK1",0.407218825040251,2.3667900074084,6.00672997718493,0.0142514140722272,0.0572939276228602
"KIAA1456",-0.236138480507316,1.47142446287772,6.00484479289605,0.0142666489425946,0.0573406769937449
"ATP1A1.AS1",-0.130693827132655,2.06615346980886,6.0006813087015,0.014300355008245,0.0574616236115986
"MAPK12",0.201947823939404,4.30653474369775,5.99869024952983,0.0143165028614134,0.057511974607497
"SNRPD1",0.0948215631222535,5.12469392258181,5.99460092439156,0.0143497269120581,0.0576308810057396
"LOC100128386",-0.267695501994159,-1.15244976769669,5.99343844848261,0.0143591860185806,0.0576543074988464
"ARPC4",0.0818415801029976,6.93472526354003,5.99282861350403,0.0143641508329018,0.0576596814549704
"AGAP3",0.090808237433119,6.63141172508679,5.99228430034054,0.0143685837104731,0.0576629179698442
"CTD.2201I18.1",0.282510956380537,0.510600543085949,5.98940564595409,0.014392050849576,0.0577425204411453
"FAM227B",-0.116047513651112,2.46910868491766,5.98814380442386,0.0144023499666819,0.0577613103191488
"HSPD1",0.11571082908247,8.49143807340051,5.98794176497915,0.0144039997116619,0.0577613103191488
"DENND1B",0.114433021984719,4.50045069924223,5.98628159337645,0.0144175631439131,0.0578011230429193
"SPACA9",0.107153085342665,3.33813453362951,5.9846817028664,0.0144306465242658,0.0578389916147784
"WDR25",0.0817651635892943,4.01553228467558,5.97832431110243,0.0144827560670546,0.058033025207274
"LIN37",0.105051746093589,1.59647969041387,5.97788585972745,0.0144863570470233,0.058033025207274
"FLT4",0.212074240082118,3.03462199766638,5.97415539250994,0.0145170324974373,0.0581358508153033
"PITPNM3",-0.223574152250694,3.81536090133796,5.9738754273892,0.0145193373325515,0.0581358508153033
"UVRAG",0.0805674520050917,4.55185187020228,5.9724268909462,0.0145312685416931,0.0581684462977428
"COX6B1",0.0805128261189222,7.39144827301685,5.97199901302653,0.0145347947887379,0.0581684462977428
"PTPRD",0.333445254686021,3.55458215729423,5.96939188988119,0.0145562997740869,0.0582398506310975
"TRA2A",0.109342354830038,6.16841773897308,5.96680211123018,0.0145776941203901,0.0583107764815605
"RTN3",0.105346978658087,7.24811845769292,5.96351426734338,0.0146049018747648,0.0584049144388231
"GRAMD1B",-0.19795447008281,1.16532996307977,5.96194333653057,0.0146179201815996,0.0584282468924807
"PSMC3IP",0.137302194045191,1.5155448825245,5.96192334593621,0.0146180859206471,0.0584282468924807
"RBM4",0.0920059868611462,4.24472858022254,5.96026768220096,0.0146318194998214,0.0584648421180266
"LOC101928238",0.186460903105255,0.996644468093222,5.95937613434074,0.0146392203090215,0.0584648421180266
"DDX1",0.0646241931496872,6.71079935506554,5.95926118190332,0.0146401748187109,0.0584648421180266
"STARD4",-0.250009936667728,3.88025014277698,5.95904744369744,0.014641949768175,0.0584648421180266
"POLD1",0.126622535748553,3.86594579323074,5.95821848495467,0.014648835798977,0.0584776523233077
"IST1",-0.0906433760488166,7.03234609229686,5.957445648754,0.0146552586315661,0.0584820342194028
"EID2",0.0887072108420116,4.06942788430431,5.95720132918842,0.0146572897084478,0.0584820342194028
"GCNT1",-0.300940435969874,6.78759233435532,5.95551480830954,0.0146713179968756,0.0585233206598901
"TRMU",0.108173494231289,4.64705489104695,5.95080268522312,0.0147105862069916,0.0586439789017465
"DDX19B",-0.094709339993834,3.80082262630332,5.95078570246028,0.0147107279274031,0.0586439789017465
"ZNF215",-0.305407500247901,0.582482244791169,5.95055767613093,0.0147126309332746,0.0586439789017465
"LOC100294362",-0.183047782655043,0.682584814367512,5.94789203835779,0.0147348959635451,0.0587180064712699
"IFI44L",0.382985443299789,3.41294886343981,5.94335919662058,0.0147728367016813,0.0588544483980789
"NPM1",0.112515349325097,9.1283290643097,5.94201179889347,0.0147841340561314,0.0588847022776777
"SEMA4F",0.127432836338448,3.18626524903791,5.94107899514978,0.0147919604275049,0.0589011196587346
"GAPDH",0.119021740381785,10.4167799083048,5.93893487002472,0.0148099661531624,0.0589460641836279
"SPECC1",0.181891627087843,5.31699542409142,5.93885205773859,0.0148106620385908,0.0589460641836279
"GDI1",0.0842310523430545,7.46047734897455,5.93716999210639,0.0148248040053098,0.0589875835046111
"MT2A",-0.314370214850259,7.68674420041503,5.9354274141287,0.0148394693930177,0.0590311642104033
"USP4",-0.0790643795141727,5.76836725801651,5.93273274321945,0.0148621769299083,0.0591067066497104
"MUC12",0.583294151804239,4.57238926053491,5.93182181951931,0.0148698612192166,0.0591224789661275
"CHIC1",-0.0824596893232754,3.8770247359757,5.93122195281077,0.0148749237554832,0.0591278219280458
"LUZP1",-0.0918060131589308,5.45344642683718,5.93009983504919,0.0148843985612186,0.0591506966066921
"SMYD3",0.137483160035254,2.9594208532442,5.92561363939228,0.0149223407011255,0.0592866609564955
"RBM10",0.0692327517462604,6.54812159935923,5.92443178450142,0.0149323528405184,0.0593116188269404
"PPP1R18",0.155423975167509,4.83791527792882,5.92389531657182,0.0149368998362082,0.0593148619869408
"ACP1",0.0714634821541248,6.42443430438073,5.92286555215247,0.0149456319105179,0.059334718446251
"MGAT5",-0.136635060943624,6.01732135429189,5.92187990928261,0.0149539947717403,0.0593530995683154
"FBXO3",0.067633045459056,5.44762434404271,5.92130303739418,0.0149588915785692,0.0593577180182804
"PLEKHS1",0.326356323389029,4.73605528777001,5.92076704841077,0.0149634428285721,0.0593609633169404
"PPP1R12A",-0.0976574289978138,6.39357989601281,5.91991376451844,0.0149706912710029,0.0593749042676342
"RARS2",-0.118812447600107,5.12030999738776,5.91915234321243,0.0149771624155261,0.0593857562111882
"DCLK2",0.174872252624659,3.31861545652828,5.91554651317864,0.0150078466781619,0.0594781494386918
"MAN1C1",0.187855457267641,5.92832537009381,5.91553489700937,0.0150079456319517,0.0594781494386918
"MTERF4",-0.10949315302625,5.83731445411697,5.91140864857923,0.0150431381387884,0.0596027651150598
"PSMB3",0.0837872484958495,6.6690430004808,5.90432540840081,0.0151037489331897,0.0598280039954449
"C16orf87",0.108915519460604,3.39682960809748,5.90340416513834,0.0151116504095533,0.059844393900846
"NACC2",-0.140017935864491,5.58538043186299,5.89897778093479,0.0151496747882555,0.0599800371347767
"SEC16A",0.120106963657118,8.47449922237313,5.89806014777707,0.0151575699414329,0.0599963560041779
"RIBC2",0.232025194268128,0.884188481040785,5.89737343829103,0.0151634810403782,0.0600048154659066
"DSE",-0.116945441036556,3.90186734818793,5.89594225715464,0.0151758080784026,0.0600237185190551
"DSE.1",-0.116945441036556,3.90186734818793,5.89594225715464,0.0151758080784026,0.0600237185190551
"TAPBPL",-0.165127696312672,5.10197823401026,5.89430660684593,0.0151899088880311,0.060064548947947
"UBE2QL1",-0.199748653819466,2.7224132178213,5.89308399378609,0.0152004577495923,0.0600780134393192
"EBI3",0.227087223562447,0.772090692988559,5.89303612192754,0.0152008709475711,0.0600780134393192
"CACYBP",0.096780649230261,5.49019922473685,5.88918313544175,0.0152341653245817,0.0601946393292368
"TBCA",0.104491154193332,6.49075965610156,5.88873079144639,0.0152380790373563,0.0601951445202398
"HMCES",0.084590684310358,5.67560664448932,5.88782471482497,0.015245921592555,0.0602111657530116
"SGSM1",0.224080156301446,2.56718895914274,5.88278495716099,0.015289619203645,0.0603687472902797
"LINC01278",-0.101845955398482,5.66722031049451,5.88141460314137,0.0153015232586256,0.0604007497051009
"PA2G4",0.0822593801818269,7.03225735735463,5.87439039385828,0.0153626915469834,0.0606271520469187
"ZNF267",0.112557612481069,3.02330625508419,5.87374633683893,0.0153683127225419,0.0606342859276468
"NFKBIB",0.0963538782293686,4.46090367521232,5.86517403580589,0.0154433318119549,0.0609151515281772
