"gene"	"B.cells.memory"	"B.cells.naive"	"Dendritic.cells.activated"	"Dendritic.cells.resting"	"Endothelium"	"Eosinophils"	"Epithelial"	"Fibroblast"	"Macrophages.M0"	"Macrophages.M1"	"Macrophages.M2"	"Mast.cells.activated"	"Mast.cells.resting"	"Monocytes"	"Neutrophils"	"NK.cells.activated"	"NK.cells.resting"	"Plasma.cells"	"T.cells.CD4.memory.activated"	"T.cells.CD4.memory.resting"	"T.cells.CD4.naive"	"T.cells.CD8"	"T.cells.follicular.helper"	"T.cells.gamma.delta"	"T.cells.regulatory..Tregs."
"C11orf80"	286.9652332083	358.093528683408	59.5759970146168	74.7764662087871	111.067749069116	120.51660371328	202.855473372172	23.580064053616	85.7597015958397	23.8426917348171	60.0573907987317	103.687268392396	111.811749316068	53.4335937090578	78.4540067617362	100.803467746081	73.3959192406267	1925.4509519173	106.218749501061	121.766234600983	177.18461637518	122.887699840158	97.7146777726857	119.850745270011	69.4717032969622
"C1orf54"	23.9824206174903	22.5148738378461	4218.89881389261	5292.49991068047	532.908036029447	333.575709134375	110.633237123106	343.706151015381	2919.08357209822	1429.21092334031	1946.25543114414	251.555102941317	226.019823583579	338.443844141739	31.8873397207226	49.276863465451	124.185706304563	89.0695857041889	77.7556524365046	230.681653933671	289.182314381236	195.223598522841	83.9686621756184	96.883960927314	34.9507460435869
"C3AR1"	73.8767590539918	97.6752510106408	723.962917721026	823.572785749681	114.512396915252	15409.5066282079	44.314841675571	66.8441038229126	3826.04967986574	5706.31372900171	2413.62897416629	5000.70467464099	4741.57555871523	1125.79739435649	553.36431965654	410.495527344002	675.823351821789	178.74021151992	73.9370467171342	153.671186719268	152.640791301319	173.557686221956	88.9582115331883	602.849588954649	405.951317959264
"C5AR1"	47.6678088686393	58.6087009152805	969.54917470756	1176.38249500447	3.47008423571761	3366.5887449898	19.3460399460674	8.95603142535345	3827.69695379443	221.646811134864	1679.54656052759	702.245827223341	495.173339886747	4575.43085802501	27239.1928990398	126.269880802505	294.094042298439	15.2677031662056	13.6217027333702	16.0145924502732	667.897520721422	51.9611806974662	15.1476728963463	407.968043086903	29.1197071315646
"C5AR2"	7.68386617287037	2.42183329663254	30.5122571580987	15.6863957025973	5.35972037742457	222.376982610593	3.3720708844173	4.11925191643052	48.0702191489496	11.7554337258234	34.2786211324407	28.0896297690268	1.91879364028163	40.9976517436786	285.102740390117	16.6429485559816	24.0334100401677	8.12712255421619	8.60146173207538	3.44736370811607	11.4701704660962	2.66052539762844	6.86886900909658	13.8912189302519	29.7062886496851
"CA8"	8.6771258235007	9.63084690119224	11.8716305093547	6.81261863935833	2.56390393222136	10.7283619938132	3.85469327465269	2.47977033051693	12.4320323691657	22.7095749577531	7.42581480709595	109.225013678581	52.3808011893669	7.9825118187035	19.5058204837917	8.11120584675206	7.68377376041235	10.0881932678553	8.58588605966004	9.13672381534466	16.8439072961673	7.37574438422309	42.053886446316	40.0825105467472	25.8787654623681
"CCDC102B"	2.09635460418016	2.74350955330048	12.8491942990037	108.390431450974	0.776672111144342	21.3051636481722	1.05100358004295	0.876787091511521	80.7541597993782	1.18804241581073	1.01925400761655	3.42319248126687	25.9114508671868	1.60859268199169	3.40209028426358	1.71744937959502	12.3240201482054	3.23149459606994	0.713531703115866	7.28855878156378	0.912950640329396	10.6950255842151	3.24173394472161	10.7854565555055	2.99629835276046
"CCL13"	135.164368295044	150.449154224861	5219.1753285605	3984.21230992882	30.2652816811132	93.4823645068949	26.7464864130175	37.4535347708056	264.498340020474	139.482320423572	6440.30804007613	638.005539198991	74.288712307042	67.0000651800107	82.3561097564518	64.9993539802878	68.5833019823398	79.93886121433	45.7267891415053	88.4753022471767	59.0972823516224	90.9315414671683	23.8427795282856	53.2668506383825	54.535266300577
"CCL18"	10.0231396217272	9.19740975905913	2955.50401337358	1808.52209235701	35.7200897537191	33.9022534318135	38.3848057127496	43.3063965525429	1340.51578741743	1335.02573352413	7872.16697236272	897.029643262749	394.150139732545	26.4610050688589	37.8753725842536	52.7276496716109	25.5254219740814	37.2705567100352	56.5250186737476	6.90306926862055	6.50468149390438	24.2757972009521	15.4610412148634	82.2651658470521	11.6415381232038
"CCL19"	110.473768037713	51.7808132554012	267.228883320544	131.290817715241	17.7157652317064	117.934569809303	22.7107285993686	19.4709865069961	59.0799186647741	23885.2474196947	98.0020025567592	11.613570757934	24.9739345529602	79.4066487169408	91.0797766870552	105.736033157062	82.0273710815464	195.841726705764	64.4667251515446	42.9994477365635	36.8198406307498	54.5292497568701	55.148892527311	13.8103074771309	20.8321639312362
"CCL23"	7.75046574197759	8.44602236377387	360.723849254612	260.997701860417	5.33705596352122	461.534107693238	1.90349514376697	3.54306229983035	279.27458844006	577.656737140923	4361.42023628875	490.123306090456	633.56162115929	24.6732446408117	43.5372093289686	31.3236279478672	45.0740490751787	39.9409700286425	2.73083679612984	16.6573061959018	8.76813388216055	8.66336769304983	8.76289581732546	15.0928184991299	45.3925741665842
"CCL4"	537.801625203985	935.204145129318	14458.8194539765	2193.22564605036	62.7892919604402	16943.2730844847	29.8597621088611	69.0723613101964	22191.4824009298	14743.7187439649	3128.27728079545	26339.5052006329	1182.22719100281	2985.72705034981	2391.48641656135	35005.2859438439	11518.448720209	231.088200703994	11034.4089022342	362.415011278311	886.143848907249	2462.80499103611	433.786103887014	13811.4876286825	376.913487770331
"CCL5"	67.5055837830606	9.03617295158169	11515.51131819	40.3352206087822	104.070067819478	226.159161696713	41.7197344794592	39.4696387121854	5740.58271700889	14771.4308113484	205.091216355603	605.25705316342	32.7915020098703	68.8310793898507	106.504791856998	9375.57595556543	17600.1368824154	18.8824008563433	1598.25891317036	2814.6977684338	2092.06525102104	12772.7305306842	128.769995973292	42357.2936212846	132.818104476029
"CCL8"	74.0568887846231	178.211688721405	3126.65042581067	58.1663815436061	9.10209311079755	16.5868193450829	8.1529456849497	9.78156512485202	8114.03678767817	7963.40706112777	2340.5571911841	1342.00095137419	41.0389032281493	92.6329545164614	74.1753257983347	32.5130648053392	33.8716658524042	83.2365132655443	57.0620749545559	44.652628317326	31.90969499667	22.9790307409268	37.4136962792677	76.7621341273243	59.7192395847154
"CCND2"	313.590465291099	221.195701442101	489.872994274276	360.021962482356	144.831428683162	368.608640760595	28.1962952926397	82.3687583066284	542.834926558175	57.449915276219	67.9796322480814	406.344157155743	286.441404266083	149.758408918799	236.103977855045	5785.09030140819	964.487723643959	496.325833164835	2007.79263018496	1000.8329545623	641.367427982583	619.164965238359	365.211276571433	256.727745695347	881.43398627305
"CCR10"	67.3104962861014	30.7813496381625	55.9768119101275	36.9422403057712	94.0884420682676	106.13491177246	9.98880644995788	53.1280999785369	39.3361802176318	39.6237736561428	44.111571824554	50.6061488762461	35.7676275767458	48.9647705925896	72.8855012677639	32.2096095635536	58.9196689735705	670.885823990893	46.7524979316444	234.297778437008	135.195752487732	95.9961488485543	67.0429925976597	40.3111371205725	35.4347573350323
"CCR2"	257.655988604459	290.887693100804	120.413374444443	82.2206995915887	4.76525584890767	162.284132267939	8.78678952700963	8.27606169133133	102.787092334241	59.0556670165701	44.6788132049463	44.675371404938	84.6389198643566	3070.76282456147	184.411033094669	65.3229784716101	66.3742322551022	1255.6599870439	248.841360227712	694.366384454867	85.6673710759393	260.834683806818	81.3440792764602	1254.45508417048	203.998726994182
"CCR5"	66.2567233441756	72.8386235070953	1681.88096647208	1529.60034579678	66.3359572163335	98.0827209432744	73.300289534368	76.8641447035005	1552.81982543909	2004.33222033807	687.624537075764	221.645483794619	111.261626873203	381.926437680663	66.1431413380864	1256.11095113287	511.578580617921	33.6924580902892	356.608906208634	407.986769390472	50.0346592291432	879.866037705382	469.852292468189	2810.82668181904	405.669255786217
"CCR7"	1342.83960928532	2427.67007434484	1522.04713934324	236.900688789398	14.7272372447384	554.692050335265	7.8722690680537	13.1478844236556	743.636252825605	16189.4446607833	79.7144327382086	56.9799591850277	47.9927898795822	123.453845336235	276.474939984713	410.761635435621	595.727779194739	157.679040055236	2726.69367722431	2509.60733985336	7770.33904140943	4914.81121348084	2965.30074121232	409.470591064899	7272.78478045324
"CD160"	209.221576627664	304.604986527076	53.4977069034135	49.0353451521255	11.2958111329393	132.801519556183	10.8546543948928	13.9181431192969	79.1840570023282	50.0789735485582	21.9472885465413	66.9618362893846	46.1850738490591	65.4523263762661	177.23002723334	637.416774580127	2504.05310374103	99.0382042785033	121.237404392447	94.0254697422677	636.897594574092	1057.06160517244	64.7289170672352	3837.80774748891	193.320515562357
"CD180"	1306.72129211717	853.178614967618	106.000559426549	74.8030061220865	84.9556815439734	83.2620870562409	56.6902331927222	99.0373221042478	85.8781695099283	88.3176229879406	2460.04184338257	36.227975673668	46.2433111245125	518.45604459247	81.67040904476	18.1782675348792	24.0597891788333	1016.69571631492	54.4961848695468	26.3725920921067	127.677104140741	55.8572371123936	37.4049437408496	98.5038548420899	132.976899202255
"CD1C"	2149.07392889043	762.728280763483	3726.29006515884	9812.53341029062	99.4670437808564	16.7728533720719	74.3625307907274	130.340127033104	21.8656708926633	16.3587631701784	120.61352642641	23.5734180601166	21.5210651880373	482.73093330001	186.037059072221	18.0622562770285	23.2192517631726	20.9375051831069	22.1975605889012	159.240257359998	15.7627621073709	30.1695952329503	18.2991123599154	31.5988912267693	9.28380405351469
"CD1D"	302.992704227859	184.305019239358	39.6118524494444	62.6807388686431	3.96852397768436	39.2963605670443	3.81213795418189	5.56922112244562	33.8277198912149	324.973890535127	22.6165595793328	15.6268681301811	49.2143280904344	2834.27135306222	107.787106099628	9.06108598502265	9.34902897728185	156.57278636036	2.93848289844876	5.73261656817484	19.7073873540177	9.99333736358438	20.6807519179225	253.701585641332	32.3533487647036
"CD2"	292.154684500578	295.587972927331	152.588085753225	143.708033407411	67.840548534895	519.187881675841	59.1703180231239	120.07590382681	119.966623906753	82.7249133210466	143.901424076734	100.863511720929	299.259496525331	178.992142532856	408.767957314199	2921.00707789496	6093.92947131747	270.580132152683	6834.83029334027	10833.117743574	5574.56388239827	8728.04389610319	13167.2670048911	10643.9535170903	18307.5050275172
"CD209"	13.2448220036	37.7883081034578	693.889352171231	2648.85057335634	79.5316261107949	68.8418449203455	44.2147379196677	86.4687229113715	67.0417053336185	146.139120960708	2292.2656297275	132.392227570151	46.8604459679264	56.2797146815406	102.05698111523	18.7628431734601	28.8631687268402	13.3582558487214	12.9532165874932	8.89079384026994	19.775870807748	12.9794141040864	17.6267758139283	86.6080084190108	120.163613194437
"CD22"	1288.52200954887	1967.06082501984	67.8133615143691	117.348226146119	36.359097272308	80.0371515412268	24.78170973496	31.6734545005185	71.6199631668747	43.2962819738008	175.466189542575	157.91931481571	231.626397304798	19.4201717873891	49.0935871113616	20.630704211346	28.012909199493	11.0434799382341	27.7292441304215	36.977720175505	65.7009123033027	25.3014733587627	15.8444612158084	56.762455638697	96.8581296614461
"CD244"	20.7620618348131	33.8256863096521	22.1056544248851	14.5669610820371	11.7250345102603	2912.00327664121	8.5925499001973	15.4237228753001	42.7384055162089	32.8879922243638	58.161820275949	26.0853724996702	76.853066781378	779.72617593953	34.3571476163875	1514.14746403699	1714.12410960973	18.3288486776695	13.1279346715621	49.6982022702019	167.886435341793	545.161903449628	109.750292849111	1101.79926382775	61.6773847724141
"CD247"	32.3112174070442	11.068159359264	69.0856031081967	29.7661123834763	42.7773038189038	369.299013177928	49.205780828954	34.3934254042658	99.9934633127604	19.3848850115167	49.2015754312302	74.3568382280421	94.1012997122492	24.7561710580373	44.9915821634337	10906.4289048956	20632.8758784789	44.9805068993501	2029.07968735715	5479.36141940836	6198.3650085372	5524.41324655672	5908.68361762079	15242.1475197692	14933.2593258033
"CD27"	3364.01930141155	275.825285481873	104.302090073731	92.8417891900343	41.697560005779	369.605365989209	36.9281765771342	52.616645967116	111.701809078081	97.8616827850097	97.4917341919439	62.9850310752784	91.3997181920223	108.456908424752	225.468118723688	94.5234236704836	152.253544431206	13392.8380409029	1000.92481320669	4263.35832661041	7359.885928262	5546.96320148014	5158.96807477507	3572.96259887491	7869.46419945751
"CD28"	144.22509885433	132.646732129727	56.1283787883719	59.9124641586363	2.65382377836889	66.7489699182839	3.01124017426363	2.68255333783023	56.0900763443257	45.0118231953136	161.666221222033	52.1107762670929	43.4385562782905	55.8938312144139	139.114859652069	49.5818035989381	56.9642775077906	115.079760377452	2193.23244740854	840.154261901565	475.772816597211	463.317374680972	883.653608902134	449.51685023941	1287.29903292372
"CD300A"	53.3176643135212	15.0358723701524	34.6737797881176	40.7236501256346	34.8931444676694	2815.06534459591	19.3337571906363	24.5383729045781	126.464125073346	163.340211449194	1455.40469936806	1059.84854287053	750.063544841084	2236.14253141439	6936.58036320984	3970.2100188477	5163.16676388228	77.882866769158	35.6603857889617	343.824757318604	473.770964499918	663.539292816317	70.0086828505057	2947.44555061347	64.4722029597822
"CD33"	7.47009910664229	11.8708968183436	165.65811137671	683.990805289706	59.6130764198826	24.3660321267781	59.0953911236102	96.8156078060481	221.971388284635	193.498339939496	496.245675130701	834.403495244346	798.469055343464	1446.6123705843	22.6942857569463	7.67634915415097	7.29898766666416	19.0448373448826	5.58401870336192	6.5735756523643	9.76381809662895	12.98892317935	8.68487177683258	115.541366509739	39.101722130933
"CD37"	18393.842348171	20578.168610143	234.849226277692	350.719841212872	9.44322925994443	2266.04415618082	6.87346859141659	15.2670569475531	618.175133752987	305.361243380719	2217.54512674308	1094.06207275272	761.39114501668	5322.53028322258	5291.67256032421	1354.39813105701	1951.1334056388	556.778552963318	831.020551547759	4026.65838329466	5380.29224956852	4250.3571533747	3358.43617592069	2980.90953555075	4555.33326146146
"CD38"	438.621207462976	459.921916451774	2455.12131423227	46.2148378211163	93.7112735676523	227.341876328319	70.3177859419251	93.4289407938217	752.742242962431	11966.8366493472	564.938532850882	1374.83796866976	802.43193659685	179.634416125446	300.858012814557	801.956318188729	1306.69119975157	21530.7764734477	422.746144734355	159.702550605871	454.631028845533	270.628593472398	802.268175365826	166.757870318637	548.833866309324
"CD3D"	135.644253839925	79.3896109426319	83.5842502014043	75.4286836815566	133.755320214553	739.423438109639	85.663337483362	166.6535967979	51.6369516068347	18.690707819869	6.52445168931477	7.49972404329548	30.6855238453777	53.9587138678148	188.893323165037	194.965349871669	200.701992770388	66.7728918226671	6489.4821158397	16367.5321219538	14551.2275713816	16999.3418033126	22706.6936981441	29363.4473545099	24178.6930611821
"CD3E"	515.972908308653	755.632548013333	199.759611656717	150.201003096659	89.6206375834312	350.944498558611	79.4374044003832	122.09073802001	185.552427812206	130.196577246869	132.113330419977	93.8087638394158	108.287904329925	161.12589616627	612.491098341918	300.927659108485	395.70535055217	787.062456612782	2434.0648357694	6333.3385335597	5653.54803639366	5769.52025486602	2741.92169744137	2262.31648791041	5215.94672571406
"CD3G"	66.4032244566878	33.0741541069935	22.8568562842674	19.1779885974299	41.7765128110144	88.3395851221586	38.8223332205362	51.5947015769584	33.4253995004913	15.837452309891	8.49853942985398	10.682273449232	11.6464149417387	20.8623656781268	124.352148600261	82.4962860620348	202.36488973929	20.957379638264	1055.88774988875	3105.8855603386	3262.14292390025	3202.55239190466	2293.5865051181	1078.19217051253	1040.58577539617
"CD4"	92.3699681154851	104.306009733765	568.166529531229	1309.44767927999	18.4170482872409	126.227570268242	25.7115700586627	34.2428127949523	568.883370504985	1838.37963312478	7372.99164111549	235.596910100385	169.237414096332	3632.59125689617	271.792416983173	52.316592192769	59.2532229013956	273.774896540415	1679.81065556111	3641.26395706141	2593.33733741163	126.471198936741	2702.99019132829	387.167470546412	5602.84106253409
"CD40"	840.805043408374	890.991325891677	2670.67458385896	1635.39646383243	286.897255702428	157.569395222027	90.3079008182769	87.4671208015333	701.396662068494	13961.7490560945	566.671398584437	359.3171332606	81.532871659191	226.691938876668	206.658830503525	158.837039870123	124.726891466871	607.754652031252	125.837694773739	129.373419940633	186.94495355823	158.370893937527	100.173058285746	212.712649590542	261.820968708189
"CD40LG"	31.0817254328097	35.8501688557014	12.2303115682269	12.8085511346184	37.8844248637675	24.3814269464869	29.1745373072583	43.2645935001165	19.0262110836015	18.9311796839266	19.1562052097687	13.1337248267968	9.32504733589022	15.49382392277	32.8842279712564	34.9056901186467	18.1100977572522	21.3328706194071	579.853129113965	704.981645696518	331.508405731885	144.500404991797	803.300706561729	398.99597952067	17.9453542417747
"CD5"	163.330219809372	338.422205002174	145.329980827745	215.668995413842	110.573441672686	234.307182097461	76.9485926001272	140.9610774248	143.807998752603	235.904911648573	143.028642415923	173.579278560023	143.502829435804	248.623811807923	173.81147188409	155.850134480702	231.183080013218	368.903683651515	877.393892636607	1636.09349942177	1673.36883790564	867.152448240776	1282.36620793089	413.252285726016	3051.35611998962
"CD6"	70.6327781939258	50.799556049606	46.9772009475362	67.4857977947426	40.3933015996963	252.610545545666	26.9066024064686	51.2883713828663	50.8692587059143	101.276455168592	60.2938756307004	28.2941632571988	28.3950446996656	68.5602686255061	123.283407914826	293.440034744273	546.859205263951	220.474190868372	2392.98281581545	3235.59210959148	3071.08238102591	1583.57011793791	1324.13887470607	313.330098449666	1695.45098756331
"CD69"	3443.25984374788	6725.32344739309	114.46550001549	26.7194731417467	7.47882147270067	16026.3453523936	2.33835873954579	1.29913619727125	2064.73986880064	43.7266906449341	18.1428270611048	1505.26906913735	387.40986561778	43.1662730013392	325.854868779284	4933.35827250356	1667.91391493494	102.031022570816	1025.89781523233	5216.11458419782	4604.17079044157	3639.52205338387	6685.45731050226	5300.72923828567	414.063995854506
"CD7"	7.90945636912131	6.36184087890498	12.7371507289001	17.2498297938509	55.1323068119336	35.3607965333346	27.8184360137404	46.3946284821936	28.5750130806211	9.03761398642803	48.6790679839775	12.4677940563214	7.09760587528951	13.2170477974088	20.3862890355213	1848.91785106853	1566.12311322878	10.0127798118739	1254.47543508907	1304.7192083034	3107.13326939879	2086.93673973539	1956.39759220405	393.948871112584	15765.7760988929
"CD72"	150.004209271253	882.94552476136	7.62413554380207	15.5362878509388	13.3886468961517	9.20260812213207	15.5984425015984	21.6944096781193	14.8736589559161	5.96269245632763	81.2844672023382	9.3532430327869	3.7893356962728	5.06794395062681	6.88714121870786	12.2770128662807	47.6517353254265	4.43309678952379	8.88817490427491	4.49855747596332	5.46345236214103	10.9674556893786	6.74103944374145	8.29927816505021	21.8680456315835
"CD79B"	3333.16367773812	3967.48754267146	72.7952342244061	43.2809489042004	65.9757410298899	160.325302454354	17.9831524262826	59.6287998873285	94.6015056575925	47.5857832084547	47.9266189778541	42.8142039173902	25.6543026256293	130.100094486559	179.110425832541	203.617070556095	302.109556705656	627.182055875302	147.40518522628	288.286696843891	320.992916558391	185.836399848683	298.463147878173	220.729042317693	681.407818383864
"CD86"	401.739470711142	259.917778374784	3971.16095895686	1812.64287042743	11.2522500819239	82.7012567307006	29.7091356095305	13.7248813239268	1182.18867799479	1603.37398510078	2307.37197398697	163.533653853098	122.62112092415	1320.53167999157	127.750590659537	61.0258140355475	79.7738831570832	239.481016756908	60.2790192483579	69.7073005234219	130.697855146497	81.0945408218896	20.1875231929604	294.945888026555	135.497233348013
"CD8A"	261.152336986961	388.032292569618	121.433505824942	133.559989462593	59.1804611061424	136.876021827333	24.2442932097691	67.3243672853824	105.396725390497	31.261610729671	42.141454519303	72.4853492580198	64.165168009938	157.944343495066	462.892715755451	1035.43211699874	848.465563253873	28.8304242185366	119.7162156826	112.808576869189	66.9238335418735	10941.9162835351	106.030087747389	1106.84319747477	56.1632768513022
"CD8B"	8.88689752931536	10.0854680440868	10.4633518606319	8.91896613947415	18.2283519407102	22.0542819295637	13.275101704798	25.8619686335158	11.5486111690038	5.78477298684392	5.23022203888374	6.11859465524763	5.81898260958474	7.6024155235764	22.1723491911385	8.58391063430468	11.4794686953792	13.6055794498798	6.67507458748758	9.815119214734	15.4560818776961	3673.2550071552	98.0897275572198	80.45713821348	6.58913546184642
"CD96"	142.517802023244	111.683910139121	34.7458971224212	34.9199257232491	1.50423633874534	336.334672444283	2.76247319292495	3.23981164370998	42.6561924642131	44.4691366805202	19.6795488270489	29.236861614121	76.0371384327149	35.7857938734487	68.6053503892691	2041.65718433077	1500.6807654591	61.4272388397981	202.813570286644	1420.22075112559	936.851912077364	1589.45738694862	835.778926021042	3076.14544811079	2475.17815837014
"CDA"	3.09509610108061	2.43160324864847	177.986327266246	282.829848543918	41.179096067822	309.458751972513	164.175314293007	109.016867974406	280.679084472056	5.42114588516697	17.0356706258087	59.8365744784119	65.7749020469914	932.291744046963	5386.28746922502	4.46235709346946	71.8822166226947	11.5392680563296	5.65284135973553	8.70134083245416	26.4495379459757	5.32411798554558	4.53558197945695	136.486670912348	6.10752322787171
"CDC25A"	5.3903113646207	6.15222229438968	11.4966653598574	8.77196480964061	107.544663750235	10.305275194192	265.327850049186	78.8289936716573	17.6201272051728	17.7335699443228	8.48501202746751	53.0150758759011	18.0630295555469	8.07491338855337	13.4286761373932	101.961717924874	7.29241023559733	10.1143955961367	179.261480786852	4.96425025563321	7.68819903108309	5.26144948365787	11.0158380995967	17.050767306119	17.1400894515208
"CDK6"	11.5381288100377	18.6883574568652	30.8137250965148	53.8317928799531	100.331346750912	49.5965505029943	173.43534104355	151.78389521456	11.9862333169592	11.7844483003289	7.1718286057804	8.13212205913011	35.9352812390502	12.9301346153284	12.3197556697259	236.241318851303	17.0504700547662	9.38108830573733	30.6292099243613	74.816386951787	25.5151536821044	45.3889080386323	11.6191476465429	16.5281757645002	50.9707165837367
"CEACAM3"	38.5350498454634	42.4164879506786	104.509499321808	110.790861820626	123.080625679972	99.5287311060905	91.3456314044477	172.385528771533	106.650196204361	89.7292492729985	71.2760148195077	129.126023134617	143.2679430272	188.803616344718	2626.55702891667	77.1142597730852	148.030482695791	79.6210520420943	32.295176130949	37.6774544201178	86.1161897498328	49.2925032642643	44.2727855902246	89.7875483805882	98.0342514056528
"CEMP1"	15.2747542909685	14.935984292859	12.392611146672	3.31461675684625	93.606692932268	41.3282920816601	18.8767849899899	91.4818838169151	12.0271603913292	16.2240509580547	29.2233777181178	27.8432028966431	6.71258632926353	3.93063961884085	21.7161906176951	31.1663982674785	14.486554623397	2.48062977330622	4.3424886461264	4.30325205810803	14.0434153093381	4.98676486408657	14.1848729026014	108.374080639176	158.955955946622
"CFP"	1.4532480633907	1.38472632927042	119.760437608985	4.30729811445268	36.4775113159787	10.0959048316805	19.5201501139154	26.29021256094	15.4853379983893	173.968310951846	1639.6183626042	171.705462084793	33.5657897073712	3963.34172497445	3081.74909221175	3.45055730514973	21.8400704313456	2.39486061070279	2.67312662721472	34.2139979433244	256.007945722318	8.26528684452879	11.9406809711341	493.721292262513	31.0664164241714
"CHI3L1"	4.33459133207492	3.44776680286603	3504.39808483459	66.5146071604862	8.4706340017361	68.7733468053987	3.45710727670163	27.8202695940267	12608.8720654222	4273.98421672986	1955.65527502622	577.572846273547	426.459304396723	6.62947726908055	4477.1430701262	40.3794629724591	291.066419539699	4.9530551404525	6.96320280790637	3.91002851468755	8.14712834846427	7.19364141728981	5.08606012775866	10.9750847314518	11.1558891388409
"CHI3L2"	310.010955990951	380.666576114205	276.53542008139	140.702351316229	28.6100766742143	243.341852789265	30.9294195321492	55.5419415070668	162.787572787107	2520.10196496777	129.04020242311	127.86155826545	112.026503993644	150.308314701375	269.842621514046	126.218099815248	267.760451851861	241.683628096298	123.297773808464	247.846140044014	363.014961763482	300.48870420337	3140.94413507098	361.867133584751	401.442494582589
"CHST15"	272.716756181783	272.658687440189	607.125665826609	258.630789910413	252.095147278994	1129.7773387935	155.583321472976	106.922769059407	1008.35243196982	70.3360272137416	944.0122051835	843.807006925614	1165.44461184072	3618.03021746577	7419.95941076929	12.5914825128762	29.9088711435104	2235.73650576749	22.6250236177484	27.0793378521801	114.102313493405	24.2357448097508	24.6181194983632	313.364774162161	57.0566588200386
"CHST7"	7.91775206677167	6.36592755336478	849.216089925397	149.068787504457	243.077112339967	18.5498747504273	261.813484717029	230.915251947008	332.435075902375	302.255714138991	365.731713463468	311.658126074306	114.784983208039	209.877426788118	631.908502024944	12.8998615918186	19.2461788636682	83.0125672714935	184.992450121616	300.533817656305	22.1165629399934	16.424838539672	347.812327252886	36.332414847928	57.3987567839235
"CLEC10A"	72.339416968572	76.1460860668312	316.409183630125	5741.31497956966	61.7873807135748	24.7968119554194	21.8529405250648	43.6252236665916	49.9175735751526	46.857046161831	4830.44007043574	115.665408156325	78.4973038563616	413.579299156359	114.944301901215	41.4555320876154	40.5533279477822	46.0599744223932	23.5626523068964	54.9511308667195	58.7158911269668	55.850953154282	41.9721468419543	120.777284790589	91.5866167656816
"CLEC2D"	406.177253155351	650.668333587777	175.061554990451	47.1953519286613	2.38098164514602	69.6145676808316	6.40885388522373	3.01023499871383	136.224321519058	1642.49509257527	143.737390851681	28.2474166557059	30.5889611679167	61.8217382329063	49.6142189299446	284.662954086275	872.040272226767	104.349556371428	1661.8278363658	1549.73878612534	1120.51013600868	1374.64485570988	1378.06193885959	265.254750158881	2363.11937857784
"CLEC4A"	80.6397088825026	204.068074228299	1089.53647579994	4478.18826352534	11.7197321581177	185.195570757555	33.1154997994566	21.3234186896155	513.452888979507	38.1296850152804	5987.73144352213	492.045297214343	264.906943869566	2888.95698917351	4162.95073901343	27.138663703023	47.4741168432349	11.3343127006683	24.0620717507376	11.3467818084366	105.518119543074	29.7343534748083	47.8343954239181	300.196237259674	56.5366226089542
"CLEC7A"	111.279528466794	115.779120589879	2138.13671575653	6230.42187475275	8.19321091063928	122.878383435349	4.7948976611385	10.0020683831772	2233.65613175075	234.041310380459	2627.53489841976	1341.88915238505	613.783571341019	7129.77244393015	10758.6498938131	61.0566325941351	106.957743951544	43.5611691844271	32.8956124390548	65.2964072225396	191.010793740023	62.5286372326532	651.1458988837	641.077533397942	70.8109328065782
"CLIC2"	2.80465535099462	2.73647922052915	2311.79611277035	2248.21539214865	88.7386046863859	5.92842924613847	10.1039988826505	3.25788346227384	395.921326806839	1814.57570536811	1835.37165635001	25.4450139308516	4.55637022483656	65.4044558683122	6.97618768848204	17.7259750766667	16.0324273549853	89.3981089970027	3.95297114188477	2.25764835677234	3.53641415466505	3.17796648971964	4.77001088866299	10.1560429017307	3.0927856829247
"CMA1"	47.1199851558463	50.1185246226085	36.7581551827086	30.6840546398332	11.7293054726253	123.878975801183	5.85649814396989	17.4653876002795	53.376725620127	48.8818144262005	37.1002865094834	1672.47727114505	1441.62159766603	39.2556114574776	36.231398883001	34.4619135036536	40.7295844928418	57.8532983388506	55.1007719277616	33.4885333975248	14.3500788195824	15.518437593693	22.0307587529306	52.4776598399955	23.6814331190702
"COL8A2"	54.1754816642941	107.27246850446	226.018340016461	94.2760391010451	55.0056936456643	67.5990741844105	22.9768096410219	377.851663924207	739.530489238099	25.481615652907	106.159236824146	41.5068692649696	50.5135696065163	233.812630925609	145.910172087486	47.8401853979803	63.3938670377589	14.8587131911302	37.8644532032245	43.7008631983517	47.9612481621862	43.6153928812327	32.6499668167164	57.2775079307173	91.9765363267745
"COLQ"	13.945446266846	13.3817202683191	16.3565902859826	20.3578898287083	63.1535636444431	18.5240180994969	36.8759523452265	61.6212838092004	67.0777275834378	62.8394216904475	84.2354383472379	24.4334636087868	37.2127043580845	19.0088903328768	29.9002841483597	299.877255097367	346.599039430799	15.1287248776176	24.4981517237909	104.698555570755	52.5336706361321	115.400681393779	17.0791766799281	343.088498554166	127.282127475242
"CPA3"	425.79181053993	518.317735961566	94.8666349818884	95.0474261525694	143.34719521836	1090.82748648188	31.949635240014	22.8837066362671	115.430063744826	203.5718673585	161.462281138365	17618.5893502366	23483.7077991705	98.8719750250006	390.628166201506	257.156581246754	386.588394471833	312.886121137006	177.608571761416	197.42956530677	338.739902650551	111.090794354812	130.853995189574	215.287910847324	111.062621153624
